neighbor_moveinitial_temp,min_temp,cooling_rate,iterations_per_temp,nearest_neighbor_cost,optimized_cost,average_accepted_cost,accepted_moves,evaluated_candidates,acceptance_rate_percent,best_known_cost,cost_ratio_to_best,gap_percent,duration_ms
two_opt,5000.000,0.001,0.975,1000,62288.535,57020.896,142858.039,73638,610000,12.072,54679.000,1.042830,4.283,83
two_opt,5000.000,0.001,0.975,1250,62288.535,56240.657,143093.373,92004,762500,12.066,54679.000,1.028560,2.856,103
two_opt,5000.000,0.001,0.975,1500,62288.535,57252.631,143214.921,109838,915000,12.004,54679.000,1.047068,4.707,125
two_opt,5000.000,0.001,0.990,250,62288.535,57769.237,142846.655,46589,383750,12.140,54679.000,1.056516,5.652,52
two_opt,5000.000,0.001,0.990,500,62288.535,56372.255,142641.014,92413,767500,12.041,54679.000,1.030967,3.097,105
two_opt,5000.000,0.001,0.990,750,62288.535,55827.331,143060.040,138497,1151250,12.030,54679.000,1.021001,2.100,158
two_opt,5000.000,0.001,0.990,1000,62288.535,56697.025,143058.091,183480,1535000,11.953,54679.000,1.036907,3.691,208
two_opt,5000.000,0.001,0.990,1250,62288.535,56717.952,142844.479,230593,1918750,12.018,54679.000,1.037289,3.729,262
two_opt,5000.000,0.001,0.990,1500,62288.535,56240.293,143064.148,276744,2302500,12.019,54679.000,1.028554,2.855,315
two_opt,5000.000,0.001,0.995,250,62288.535,55721.270,143104.334,92818,769500,12.062,54679.000,1.019062,1.906,105
two_opt,5000.000,0.001,0.995,500,62288.535,55353.540,143079.612,183945,1539000,11.952,54679.000,1.012336,1.234,209
two_opt,5000.000,0.001,0.995,750,62288.535,56068.024,143178.205,276394,2308500,11.973,54679.000,1.025403,2.540,314
two_opt,5000.000,0.001,0.995,1000,62288.535,56228.676,143034.293,369096,3078000,11.991,54679.000,1.028341,2.834,417
two_opt,5000.000,0.001,0.995,1250,62288.535,56065.869,142926.969,460749,3847500,11.975,54679.000,1.025364,2.536,525
two_opt,5000.000,0.001,0.995,1500,62288.535,55319.163,143111.808,553287,4617000,11.984,54679.000,1.011708,1.171,632
two_opt,5000.000,0.000,0.900,250,62288.535,57988.980,141264.303,4810,42250,11.385,54679.000,1.060535,6.053,6
two_opt,5000.000,0.000,0.900,500,62288.535,57957.847,141171.336,9232,84500,10.925,54679.000,1.059965,5.997,12
two_opt,5000.000,0.000,0.900,750,62288.535,58081.226,142653.340,13760,126750,10.856,54679.000,1.062222,6.222,17
two_opt,5000.000,0.000,0.900,1000,62288.535,59252.309,142334.143,18346,169000,10.856,54679.000,1.083639,8.364,23
